ID,Research Group,Contributors,Year,Expr1,Date,Time,Sreg2,Reg2#, Narative Location,Dec Lat,Dec Long,QL#,QR#,QF#,Photographer 1,Roll 1,Frames 1,Best Left,Best Right,Best Fluke,Comment
209,NMML,,1997,7,7/3/1997,9:18,SJF,7,0,48.3845,-124.6335,,,,MG,6,1-9,,,,
209,NMML,,1997,7,7/18/1997,10:29,SJF,7,0,48.384,-124.6176667,,,,MG,8,1-2,,,,
209,NMML,,1997,7,7/18/1997,18:22,SJF,7,0,48.38433333,-124.6506667,,,,MG,8,28-,,,,
209,NMML,,1997,8,8/1/1997,14:20,SJF,7,0,48.38383333,-124.7006667,,,,MG,10,1-E,,,,
209,NMML,,1997,8,8/2/1997,15:39,NWA,6,0,48.384,-124.7175,,,,MG,"11,",21-,,,,
209,NMML,,1997,8,8/4/1997,13:48,SJF,7,0,48.38416667,-124.6838333,,,,MG,14,19-,,,,
209,NMML,,1997,8,8/17/1997,11:09,NWA,6,0,48.36783333,-124.7338333,,,,MG,15,12-,,,,
209,NMML,,1997,8,8/28/1997,16:07,NWA,6,0,48.1335,-124.7182,,,,MG,"19,",1-3,,,,
209,NMML,,1997,9,9/2/1997,13:20,SJF,7,0,48.38416667,-124.6511667,,,,KMH,3,00-,,,,
209,NMML,,1997,6,6/20/1997,12:05,SJF,7,0,48.384,-124.618,,,,PJG,4,2-2,,,,
209,NMML,,1997,7,7/3/1997,17:41,SJF,7,0,48.38433333,-124.6833333,,,,PJG,5,18-,,,,
209,NMML,,1997,7,7/6/1997,13:17,SJF,7,0,48.3845,-124.6666667,,,,PJG,5,28-,,,,
209,NMML,,1997,7,7/10/1997,15:50,SJF,7,0,48.38366667,-124.7006667,,,,PJG,6,17-,,,,
209,NMML,,1997,8,8/16/1997,11:03,NWA,6,0,48.3675,-124.7333333,,,,PJG,9,1-1,,,,
209,NMML,,1997,8,8/22/1997,15:20,NWA,6,0,48.15033333,-124.7503333,,,,PJG,9,26-,,,,
209,NMML,,1997,6,6/13/1997,,SJF,7,West of Waadah Island,48.3819,-124.6065,,,,MG,2,04,,CRC-ER-0209RB.jpg,,"ABP added this sighting on 20150126, found because of historical photo that didn't have corresponding sighting in ERID, general lat/long from location"
210,NMML,NMML,1996,9,9/12/1996,11:35,NWA,6,0,48.35,-124.7166667,,,,MG,8,01a,,,,NMML
210,NMML,NMML,1996,9,9/12/1996,15:36,NWA,6,0,48.28433333,-124.6841667,,,,MG,8,22a,,CRC-ER-0210RM.jpg,,NMML
210,NMML,NMML,1996,9,9/18/1996,,NWA,6,0,48.2845,-124.6841667,,,,PG,2,05-,CRC-ER-0210LM.jpg,,,NMML
210,NMML,NMML,1996,9,9/18/1996,,NWA,6,0,48.28433333,-124.6841667,,,,PG,2,20,,,,NMML
212,NMML,,2001,8,8/11/2001,,WVI,11,"Bajo Pt, NW of",49.6285,-126.851,1,1,,MG,29,27-32,,,,
212,NMML,,2001,6,6/28/2001,,SVI,10,Cape Beale,48.77416667,-125.2036667,1,1,,MG,"11,12,13","23-E,1-E,1-E",,,,
212,NMML,,1999,7,7/23/1999,,SVI,10,1 mi W of Pachena,48.71666667,-125.1,1,2,,PJG,3,14-18,,,,
212,NMML,,1999,9,9/10/1999,,SVI,10,PACHENA PT.,48.71666667,-125.1,,3,,PJG,8,22-23,,,,Added late
212,NMML,N,1998,7,7/1/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,2,2,,PG,3,"06A,11A",,,,
212,NMML,N,1998,8,8/25/1998,,SVI,10,.5 mi. W. Carmanah,48.61716667,-124.7833333,3,3,,PG,R9,"29,34",,,,
212,NMML,N,1998,8,8/28/1998,,SVI,10,Bonilla Pt,48.6,-124.75,2,,,PG,10,14-21,CRC-ER-0212LM.jpg,,,
212,NMML,N,1998,9,9/4/1998,,SVI,10,NW of Carmanah,48.61716667,-124.7833333,2,2,,MG,"6,7","23,30-35",,,,
212,NMML,N,1998,9,9/22/1998,,SVI,10,E. of Bonilla,48.567,-124.6501667,,2,,PG,12,16,,,,
212,NMML,NMML,1996,9,9/12/1996,11:35,NWA,6,0,48.35,-124.7166667,,,,MG,8,01a,,,,NMML
212,NMML,NMML,1996,9,9/18/1996,,NWA,6,0,48.28433333,-124.6841667,,,,PG,2,17-,,,,NMML
212,NMML,,1997,6,6/12/1997,,SJF,7,0,48.351,-124.5501667,,,,MG,1,1-3,,,,
212,NMML,,1997,6,6/13/1997,,SJF,7,0,48.38383333,-124.7006667,,,,MG,2,22-,,,CRC-ER-0212F.jpg,
212,NMML,,1997,7,7/1/1997,15:41,SJF,7,0,48.30066667,-124.4173333,,,,MG,5,31-,,,,
215,NMML,MG,2003,6,6/25/2003,8:40,SJF,7,"Slant rk., East",48.395,-124.6788333,3,,,MG,2,1-19,,,,Big & little ER
215,NMML,MG,2003,8,8/5/2003,14:03,SJF,7,Koitlah Pt.,48.38933333,-124.6326667,2,1,,MG,3,1a-15a,,,,w/ scars
215,NMML,MG,2003,8,8/6/2003,10:37,SJF,7,3rd Beach,48.37566667,-124.5831667,1,,,MG,3,29a-36a,,,,w/ scars
215,NMML,PJG,2003,8,8/21/2003,11:37,NWA,6,Anderson Pt.,48.30083333,-124.6913333,2,2,,PJG,6,2-10,,,,
216,NMML,,1997,6,6/27/1997,15:37,SJF,7,0,48.38416667,-124.667,,,,PJG,5,1-1,CRC-ER-0216LM.jpg,CRC-ER-0216RM.jpg,,
216,NMML,MG,2003,8,8/26/2003,11:50,SJF,7,"Sail River, off",48.36233333,-124.5531667,1,,,MG,5,1-14,,,,
216,NMML,MG,2003,9,9/24/2003,15:35,SJF,7,"Waadah Is., off",48.3855,-124.594,2,1,,MG,9,33-36,,,,
216,NMML,MG,2003,10,10/15/2003,8:51,SJF,7,1st Beach,48.36783333,-124.568,2,3,,MG,10,1-13,,,,
216,NMML,MG,2003,10,10/15/2003,9:50,SJF,7,"Koitlah Pt., SouthEast",48.38583333,-124.6263333,1,2,,MG,10,21-37,,,,
216,NMML,PJG,2003,7,7/26/2003,15:13,NWA,6,"Ozette Is., SouthEast",48.14866667,-124.7451667,3,,,PJG,3,11a-22a,,,,"1 large, 1 small"
216,NMML,PJG,2003,7,7/28/2003,11:38,NWA,6,"Cannonball rks., West",48.16666667,-124.7341667,2,,,PJG,3,33a-36a,,,,Cow-calf
216,NMML,PJG,2003,7,7/28/2003,12:02,NWA,6,"Ozette River rks., off",48.16666667,-124.7341667,,2,,PJG,4,1a-16a,,,,other Er from last sigh.
216,NMML,PJG,2003,9,9/3/2003,10:20,SJF,7,3rd Beach,48.37083333,-124.5696667,1,1,,PJG,7,10-20,,,,"small light colored ER, & larger, not calf since smaller whale seen 2002"
216,NMML,PJG,2003,9,9/4/2003,9:39,SJF,7,Seal/Sail rks.,48.3565,-124.5343333,1,1,,PJG,7,21-28,,,,
216,NMML,PJG,2003,9,9/17/2003,13:27,SJF,7,"Sail River, off",48.35133333,-124.5505,1,1,,PJG,8,17-22,,,,
216,NMML,PJG,2003,9,9/17/2003,14:50,SJF,7,Rasmussen creek,48.33366667,-124.4838333,1,1,,PJG,8,23-35,,,,
216,NMML,PJG,2003,9,9/22/2003,8:00,SJF,7,"Sail River, off",,,2,,,PJG,9,1-5,,,,
216,NMML,PJG,2003,10,10/5/2003,10:21,NWA,6,"Skagway, off South",48.35283333,-124.7193333,2,2,,PJG,9,18-21,,,,
216,NMML,,2005,6,6/9/2005,11:09,NWA,6,Cape Alava,48.17013333,-124.75545,2,2,,MG,2005NB-ER-06-09,83-92,,,,
216,NMML,,2004,5,5/27/2004,12:55,SJF,7,Jensen Creek,48.3411,-124.4978,1,2,,Pat Gearn,04PG-1,11-21,04PG-1-14,04PG-1-20,,
216,NMML,,2004,8,8/12/2004,13:40,SJF,7,Waadah Island,48.3833,-124.5916,,1,,Pat Gearn,04PG-3,1-7,04PG-3-7,04PG-3-5,04PG-3-2,
217,NMML,,1997,9,9/20/1997,12:31,SJF,7,0,48.35116667,-124.5341667,,,,MG,23,1-3,CRC-ER-0217LB.jpg,,,
217,NMML,,1997,9,9/28/1997,16:19,SJF,7,0,48.351,-124.55,,,,MG,25,1-5,,,,
217,NMML,,1997,10,10/6/1997,10:08,SJF,7,0,48.3175,-124.4668333,,,,MG,27,16-,CRC-ER-0217LM.jpg,CRC-ER-0217RM.jpg,,
218,NMML,,1997,8,8/27/1997,14:12,SJF,7,0,48.318,-124.4678333,,,,MG,17,17-,CRC-ER-0218LM.jpg,CRC-ER-0218RM.jpg,,
218,NMML,,1997,8,8/12/1997,11:20,SJF,7,0,48.38416667,-124.618,,,,PJG,8,32-,,,,
219,NMML,,2002,9,9/7/2002,,SVI,10,"Amphitrite Point, North of",48.94633333,-125.584,1,3,,PJG,3,11-15,,,,
219,NMML,,2002,9,9/7/2002,,SVI,10,"Barkley Sound, off Starlight Reef",48.895,-125.4686667,2,,3,PJG,3,1-10,,,,
219,NMML,,2001,6,6/28/2001,,SVI,10,Klanawa Rv mouth,48.69483333,-124.966,1,1,,MG,"7,8","1-E,1-30",,,,
219,NMML,,2001,7,7/6/2001,,SVI,10,"Bonilla Pt, E of",48.57933333,-124.6815,1,2,,MG,"14,15","1-E,1-15",,,,
219,NMML,,2000,9,9/23/2000,,SVI,10,Carmanah ,48.60033333,-124.7343333,1,1,,PJG,8,5a-20a,,,,Mobbing by Stellars 
219,NMML,,1999,7,7/23/1999,,SVI,10,1 MILE WEST OF NITINAT,48.66666667,-124.8333333,2,2,,PJG,1,31-36,,,,
219,NMML,,1999,8,8/14/1999,,SVI,10,1/4 MI. W. OF PACHENA PT.,48.70366667,-124.9941667,2,2,,PJG,7,23-36,,,,
219,NMML,N,1998,7,7/1/1998,,SVI,10,Tsusiat Falls,48.684,-124.9176667,3,,,PG,3,"35A,36A",,,,
219,NMML,N,1998,7,7/3/1998,,SVI,10,3.5 mi. SE Nitinat,48.63333333,-124.7841667,,3,,PG,R5,29,,,,
219,NMML,N,1998,7,7/21/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,2,3,,MG,2,"03,07",,,,
219,NMML,N,1998,8,8/25/1998,,SVI,10,.5 mi. W. Carmanah,48.61716667,-124.7833333,3,,,PG,R9,35,,,,
219,NMML,N,1998,9,9/4/1998,,SVI,10,W. of Carmanah ,48.61716667,-124.7833333,2,1,,MG,7,13-20,,,,
219,NMML,,1997,5,5/31/1997,9:00,SJF,7,0,48.38433333,-124.6335,,,,PJG,1,0-6,,,,
219,NMML,,1997,5,5/31/1997,14:30,SJF,7,0,48.38433333,-124.6678333,,,,PJG,1,7-2,,,,
219,NMML,,1997,6,6/1/1997,15:30,SJF,7,0,48.38416667,-124.5848333,,,,PJG,2,1-1,,,,
219,NMML,,1997,6,6/2/1997,10:20,SJF,7,0,48.38383333,-124.6178333,,,,PJG,2,12-,,,,
219,NMML,,2008,7,7/31/2008,8:39,NWA,6,S of Sand Point,48.1116,-124.7516,2,2,2,Merrill Gosho,NBERJuly3108pjg,71-82,DSC_0074,DSC_0073,DSC_0082,
219,MAKAH-NMML,,2009,7,7/1/2009,15:07,SJF,7,Pacific Ocean/Strait of Juan de Fuca,48.3393,-124.4953,2,,,Jonathan Scordino,D70s,20090701-D70s_78-20090701-D70s_86,MAKAH-NMML-20090701-JS-DSC_0081.JPG,,,
219,MAKAH-NMML,,2012,9,9/12/2012,12:07,NWA,6,North of Guano,48.1878,-124.7328,,1,,Jonathan Scordino,D70,20120912_D70_3048_20120912_D70_3084,,20120912_D70_3075.jpg,,collected scat from this whale
219,MAKAH-NMML,,2012,9,9/26/2012,14:11,NWA,6,China Town,48.1683,-124.766,1,1,,Adrianne Akmajian,D70,20120926_D70_3590_20120926_D70_3617,20120926_MG_314.jpg,20120926_D70_3616.jpg,,
219,MAKAH-NMML,,2013,11,11/14/2013,16:12,SJF,7,Bullman/East Seal and Sail,48.3583,-124.54,,3,,Adrianne Akmajian,AMA,20131114_AMA_3503-20131114_AMA_3629,,20131114_AMA_3628.jpg,,"  -ID Comments: ALIE-Sorry photos are so dark, I tried to lighten cropped ones. MG frames are included even if not good photos because I want Merrill to know which of his photos are which whale."
220,NMML,,1997,7,7/17/1997,10:19,SJF,7,0,48.35033333,-124.518,,,,MG,7,1-1,,,,
220,NMML,,1997,7,7/26/1997,17:18,SJF,7,0,48.38433333,-124.5678333,,,,MG,9,18-,,,,
220,NMML,,1997,8,8/3/1997,10:02,SJF,7,0,48.38433333,-124.6668333,,,,MG,12,30-,,,,
220,NMML,,1997,8,8/4/1997,13:20,SJF,7,0,48.38433333,-124.6505,,,,MG,14,7-1,,,,
220,NMML,,1997,8,8/18/1997,10:34,SJF,7,0,48.36716667,-124.5668333,,,,MG,15,21-,,,,
220,NMML,,1997,8,8/18/1997,13:32,SJF,7,0,48.35133333,-124.5345,,,,MG,16,1-7,,,,
220,NMML,,1997,8,8/27/1997,10:00,SJF,7,0,48.38333333,-124.6176667,,,,MG,16,9-2,,,,
220,NMML,,1997,8,8/27/1997,11:53,SJF,7,0,48.36716667,-124.5671667,,,,MG,16,23-,,CRC-ER-0220RB.jpg,,
220,NMML,,1997,9,9/8/1997,11:53,SJF,7,0,48.38433333,-124.6681667,,,,MG,22,15-,,,,
220,NMML,,1997,9,9/29/1997,13:13,SJF,7,0,48.35066667,-124.5345,,,,MG,25,22-,,,,
220,NMML,,1997,9,9/29/1997,15:18,SJF,7,0,48.35116667,-124.5503333,,,,MG,26,8-1,,,,
220,NMML,,1997,9,9/30/1997,15:01,SJF,7,0,48.35116667,-124.5341667,,,,MG,27,2-1,,,,
226,NMML,,2001,9,9/6/2001,,NWA,6,Greenbank,48.35,-124.6841667,1,,,MG,30,1-15,,,,
226,NMML,,2000,8,8/17/2000,16:10,SVI,10,Cape Beale,48.78166667,-125.2228333,,1,,MG,12,15-28,,,,
226,NMML,,2000,9,9/23/2000,,SVI,10,Cape Beale,48.81816667,-125.2173333,2,2,,PJG,6,1-30,,,,
226,NMML,,2006,9,9/8/2006,14:42,NWA,6,Northern WA Outer Coast,48.0835,-124.7081,1,2,,Merrill Gosho,2006NB-Sept08,42 (2) - 55 (2),DSC_0049 (2),DSC_0055 (2),,
227,NMML,,2000,8,8/20/2000,11:57,WVI,11,Perez Rocks,49.42983333,-126.5943333,2,,,MG,20,1-37,,,,
227,NMML,,2000,8,8/18/2000,15:38,WVI,11,Estevan Point and then Perez Rocks,49.37066667,-126.5378333,,2,,MG,13,1-37,,,,
227,NMML,,2000,8,8/20/2000,10:58,WVI,11,Perez Rocks,49.42983333,-126.5943333,2,,,MG,18/19,"1-37,1-36a",,,,
227,NMML,N,1998,7,7/1/1998,,SVI,10,Carmanah Pt.,48.60033333,-124.7343333,1,1,,PJG,2-3,"32,36,02A",,,,
227,NMML,N,1998,7,7/3/1998,,SVI,10,Nitinat,48.66666667,-124.85,3,2,,PJG,5,"24,26",,,,
228,NMML,N,1998,11,11/1/1998,,SJF,7,Jensen Creek,48.31733333,-124.4505,1,2,,MG,17,"12,17",CRC-ER-0228LM.jpg,CRC-ER-0228RM.jpg,,
228,NMML,N,1998,11,11/4/1998,,SJF,7,off Seal/Sail Rk. Area,48.35133333,-124.5503333,2,3,,PG,17,"27,29",,,,
229,NMML,,2000,8,8/18/2000,15:38,WVI,11,Estevan Point and then Perez Rocks,49.37066667,-126.5378333,2,,,MG,13,1-37,,,,
229,NMML,,1999,8,8/8/1999,13:52,WVI,11,0,49.63333333,-126.8833333,,1,,MG,20,24-37,,CRC-ER-0229RM.jpg,,
229,NMML,,1999,8,8/8/1999,,WVI,11,BAJO REEF,49.6,-126.85,,2,,PJG,5,01-24,,,,
229,NMML,,1999,8,8/12/1999,,WVI,11,BAJO POINT,49.62916667,-126.8536667,2,,2,MG,"24,25,26","23-36,01-37,01A-04A",,,,
231,NMML,,1999,6,6/30/1999,,SVI,10,"SMALL, 1/4 MI. EAST OF WATERFALL",48.68466667,-124.9235,1,1,,MG,5,10-28,,,,
231,NMML,,1999,8,8/4/1999,13:08,SVI,10,EAST OF BONILLA PT.,48.58416667,-124.7001667,3,1,,MG,7,09-21,,,,
231,NMML,,1999,8,8/14/1999,,SVI,10,"W. OF BONILLA PT., IN 59' WATER",48.63216667,-124.6895,2,1,,MG,29,13-22,,,,Added late
231,NMML,N,1998,7,7/1/1998,,SVI,10,Carmanah Pt.,48.60033333,-124.7343333,2,2,,PG,2,6-14,,,,
231,NMML,N,1998,7,7/3/1998,,SVI,10,W. of Carmanah Pt,48.61716667,-124.7833333,3,3,,PG,R5,"7,14,20",,,,
231,NMML,N,1998,7,7/21/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,2,2,,MG,2,"11,16,17",,,,
231,NMML,N,1998,8,8/25/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,3,3,,PG,10,"02,06",,,,
231,NMML,N,1998,9,9/4/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,2,1,,MG,"6,7","9,19,6",,,,
231,NMML,N,1998,9,9/22/1998,,SVI,10,"E. Nitinat, 3.4 mi E",48.63333333,-124.7841667,,3,,PG,12,17,,,,
231,NMML,,2006,8,8/23/2006,9:35,NWA,6,Western SJF,48.1488,-124.742,2,2,,Pat Gearin,2006NB-Aug23,11-18,DSC_0015,DSC_0017,,"Previously ER B and ER C, now consolidated"
231,NMML,,2008,7,7/26/2008,3:17,SOR,3,"Cape Blanco, OR",42.83,-124.5816,1,,,Merrill Gosho,BlancoJul26pjg,167-210,DSC_0209,,,
231,NMML,,2008,7,7/26/2008,3:45,SOR,3,"Cape Blanco, OR",42.83,-124.59,2,1,,Merrill Gosho,BlancoJul26pjg,211-232,DSC_0224,DSC_0219,,"Previously ER B and ER W, now reconciled"
231,NMML,,2008,7,7/26/2008,4:16,SOR,3,1 mile N of Cape Blanco,42.83,-124.59,2,,,Merrill Gosho,BlancoJul26pjg,233-254,DSC_0238,,,
231,NMML,,2011,7,7/12/2011,11:30,SOR,3,,42.8135,-124.5796,1,2,2,Pat Gearin,ER-7-12-11-PJG-OR,35-81,,20110712-PJG-DSC_0080 (2).JPG,20110712-PJG-DSC_0046 (2).JPG,
231,NMML,,2012,8,8/28/2012,13:16,SOR,3,Cape Blanco,42.8223,-124.5886,2,2,,Merrill Gosho,20120828-NMML-MG-,0023-0088,20120828-NMML-MG-0062.jpg,20120828-NMML-MG-0069.jpg,,
231,MAKAH-NMML,,2012,5,5/31/2012,15:09,NWA,6,1.5 miles NW of Carroll Island,48.0241,-124.738,3,,,Jonathan Scordino,D70,20120531_D70_1204_20120531_D70_1266,20120531_D70_1261.jpg,,,
231,MAKAH-NMML,,2012,5,5/31/2012,15:09,NWA,6,1.5 miles NW of Carroll Island,48.0241,-124.738,,1,,Jonathan Scordino,D70,20120531_D70_1204_20120531_D70_1266,,20120531_D70_1252.jpg,,
231,MAKAH-NMML,,2012,5,5/31/2012,18:15,NWA,6,WA Outer Coast,47.998,-124.7248,2,,,Adrianne Akmajian,NMML-PG,20120531_PG_79_20120531_PG_154,20120531_PG_84.jpg,,,
231,MAKAH-NMML,,2012,6,6/14/2012,15:47,NWA,6,WA Outer Coast,47.983,-124.7266,1,1,3,Adrianne Akmajian,D70s,20120614_D70s_1103_20120614_D70s_1370,20120614_D70s_1326.jpg,20120614_D70s_1254.jpg,20120614_D70s_1107.jpg,
232,NMML,,2002,8,8/15/2002,9:30,KAK,14,Kodiak,57.35,-152.45,3,,,LM,A,27-35,,,,
232,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.37433333,-152.4391667,3,1,1,LM,1,2-11,,,CRC-ER-0232F.jpg,Deformed back( Lump on right side)
232,NMML,N,1998,7,7/17/1998,,SVI,10,E. Carmanah,48.6,-124.7166667,2,2,,PG,7,"19,27,34",,,,Mother? w/ growth on side
232,NMML,N,1998,8,8/25/1998,,SVI,10,E. Carmanah,48.6,-124.7166667,2,2,,PG,R9,13-15,,,,Mother? w/ growth on side
233,NMML,N,1998,7,7/1/1998,,SVI,10,Carmanah Pt.,48.61683333,-124.7675,2,1,,PG,2,"05,13,17",CRC-ER-0233LM.jpg,CRC-ER-0233RB.jpg,,
233,NMML,N,1998,7,7/3/1998,,SVI,10,W. Carmanah,48.61716667,-124.7833333,3,3,,PG,R5,"21,22",,,,
234,NMML,,2000,8,8/21/2000,11:59,SVI,10,"Wouwer Island, W of ",48.8675,-125.3763333,2,2,1,MG,24,1-35,,,,
234,NMML,,2000,9,9/23/2000,,SVI,10,"Starlight Rocks, Barkley Sound",48.88333333,-125.5,2,,,PJG,5,32-33,,,,Was 386
234,NMML,,1999,8,8/13/1999,,WVI,11,NORTH PEREZ ROCK,49.43216667,-126.5923333,1,1,2,MG,"26,27","32A-37A,01-06",,,,ID reconciled 386=234
234,NMML,,1999,9,9/11/1999,,WVI,11,INSHORE OFF SPLIT CAPE,49.46666667,-126.5833333,,1,,PJG,"9,10","30-36,01A-04A",,,,ID reconciled 386=234
234,NMML,,1999,9,9/12/1999,,WVI,11,OFF BAJO REEF,49.6,-126.85,1,1,,PJG,10,06A-18A,,,,ID reconciled 386=234
234,NMML,N,1998,7,7/1/1998,,SVI,10,off Klanawa River,48.7,-124.9666667,2,2,,PG,"R4,R5","04-36,02,08",,,,
236,NMML,,1999,8,8/10/1999,,NBC,12,SE OF CHRISTENSEN POINT,51.85,-128.2333333,2,1,,MG,22,01-37,,,,
236,NMML,N,1998,8,8/25/1998,,SVI,10,E. Carmanah,48.6,-124.7166667,2,2,,PG,R9,"12,18",,,,
236,NMML,N,1998,8,8/28/1998,,SVI,10,Bonilla Pt,48.6,-124.75,2,2,,PG,10,"13,14",,,,
237,NMML,,1999,8,8/10/1999,,NBC,12,SE OF CHRISTENSEN POINT,51.85,-128.2333333,,2,,MG,22,01-37,,CRC-ER-0237RM.jpg,,"was incorrectly given CRCID 98, Adrianne found while going through old NMML data, corrected 3/10/2014"
238,NMML,,2001,7,7/9/2001,,SVI,10,Darling Rv,48.71533333,-125.0566667,1,2,1,MG,21,1-15,,,,
238,NMML,,1999,8,8/11/1999,,NBC,12,WEST OF WILKIE POINT,51.1305,-127.716,1,1,2,MG,"23,24","14A-37A,01-22",,,,
238,NMML,,1999,8,8/11/1999,,NBC,12,SOUTH CAPE CAUTION,51.15,-127.75,2,2,,PJG,6,17-26,,,,
238,NMML,N,1998,7,7/1/1998,,SVI,10,Tsusiat Falls,48.684,-124.9176667,,2,,PG,R4,11,,,,
239,NMML,N,1998,10,10/14/1998,,SJF,7,Jensen Creek,48.317,-124.4503333,3,3,,PG,14,12-19,,,,
239,NMML,N,1998,10,10/15/1998,,SJF,7,Rasmussen Creek,48.3335,-124.4833333,3,2,,PG,14,"26,35",CRC-ER-0239LM.jpg,CRC-ER-0239RM.jpg,,
239,NMML,N,1998,10,10/15/1998,,SJF,7,Seal/Sail Rock,48.35116667,-124.55,2,2,,PG,"14,15","33,09-18",,,,
239,NMML,N,1998,10,10/22/1998,,SJF,7,Snow Creek,48.3505,-124.5343333,3,2,,MG,15,"28,32",,,,
242,NMML,,2001,7,7/9/2001,,SVI,10,Cape Beale,48.78716667,-125.2281667,,2,,MG,19,23-29,,,,
242,NMML,,2001,11,11/8/2001,,NWA,6,"Bodelteh, S of E",48.1675,-124.752,1,,,MG,33,20-24,,,,
242,NMML,,2001,8,8/30/2001,,NWA,6,"Strawberry Rk, SE of",48.31533333,-124.6903333,2,,,PJG,2,12-22,,,,Biopsy
242,NMML,,2000,5,5/15/2000,14:07,SJF,7,"Waadah Island, off Seal Rock, NW of",48.3675,-124.5666667,2,1,,MG,3,01-37,,,,
242,NMML,,2000,5,5/22/2000,11:34,SJF,7,Rasmussen Creek ,48.336,-124.4875,1,1,,MG,4,6-26,,,,
242,NMML,,2000,6,6/7/2000,10:17,SJF,7,"Third Beach, then Snow Creek, outside kelp, reef of",48.37133333,-124.5668333,1,1,,MG,9/10,"20a-37a, 1-8",,,,
242,NMML,,2000,7,7/2/2000,10:24,SJF,7,"Bullman Beach, S of ",48.34966667,-124.5185,2,2,,MG,10,9-18,,,,
242,NMML,,2000,5,5/4/2000,16:41,SJF,7,"Rasmussen Creek and Bullman Beach, Nof",48.33683333,-124.4896667,1,2,,MG,2,01-12,,,,
242,NMML,,1999,7,7/23/1999,,SVI,10,2 MI. W OF NITINAT,48.66666667,-124.8333333,2,,,PJG,2,01-36,,,,
242,NMML,,1999,8,8/4/1999,16:44,SVI,10,0,48.703,-124.995,2,2,,MG,"9,10,11","23-37,01-37,01-12",,,,
242,NMML,,1999,8,8/14/1999,,SVI,10,1/4 MI. W. OF PACHENA PT.,48.70366667,-124.9941667,2,2,,PJG,7,23-36,,,,
242,NMML,,1999,9,9/29/1999,,SJF,7,OFF SNOW CREEK,48.35,-124.5333333,3,2,,MG,30,04-20,,,,Added late
242,NMML,,1999,10,10/4/1999,,SJF,7,THIRD BEACH,48.36666667,-124.5666667,1,2,,PJG,13,08-23,,,,
242,NMML,,1999,10,10/14/1999,,SJF,7,OFF SAIL RIVER,48.35,-124.55,2,2,,MG,31,18-34,,,,Added late
242,NMML,,1999,10,10/19/1999,,SJF,7,SAIL ROCK & RASMUSSEN,48.35,-124.5166667,2,,,PJG,14,11-15,,,,Added late
242,NMML,,1999,11,11/3/1999,,SJF,7,JENSEN CREEK,48.31666667,-124.45,2,3,,PJG,15,17-19,,,,Added late
242,NMML,N,1998,9,9/21/1998,,NWA,6,Sand Pt.,48.1175,-124.7333333,1,2,,PG,11,"30,33",,,,
242,NMML,N,1998,10,10/21/1998,,SJF,7,Snow Creek,48.3505,-124.5343333,1,2,,MG,14,02-27,,,,
242,NMML,N,1998,7,7/17/1998,,SVI,10,E. Carmanah,48.6,-124.7166667,2,2,,PG,"7,8","31,35,03,04",,,,
242,NMML,N,1998,10,10/18/1998,,SJF,7,Seal Rock,48.35133333,-124.5501667,,3,,PG,16,04-14,,,,
242,NMML,N,1998,10,10/31/1998,,SJF,7,Sail River,48.351,-124.5505,1,,,MG,16,"16,37E",,,,
242,NMML,N,1998,11,11/5/1998,,SJF,7,off Sail River area,48.351,-124.5505,2,3,,PG,"17,18","33,02-17",,,,
242,NMML,,2006,10,10/12/2006,11:25,SJF,7,Western SJF,48.393,-124.6645,1,1,,Pat Gearin,2006NB-Oct12,47-67,DSC_0066,DSC_0058,,
242,NMML,,2006,10,10/12/2006,12:54,SJF,7,Western SJF,48.3928,-124.6953,2,2,,Pat Gearin,2006NB-Oct12,68-83,DSC_0083,DSC_0074,,
242,NMML,,2007,8,8/30/2007,10:12,SJF,7,Kydaka Pt.,48.2908,-124.3666,2,2,,Merrill Gosho,2007NB-Aug30MG,163-189,DSC_0165,DSC_0174,,
243,NMML,N,1998,7,7/17/1998,,SVI,10,E. Carmanah,48.6,-124.7166667,2,,,PG,7,20-36,CRC-ER-0243LM.jpg,,,
244,NMML,,2000,9,9/23/2000,,SVI,10,Cape Beale,48.81816667,-125.2173333,1,1,,PJG,6,1-30,,,,
244,NMML,,2000,8,8/20/2000,13:09,WVI,11,Estevan Lighthouse,49.383,-126.5641667,,1,,MG,22/23,"9-37,1-37",,,,
244,NMML,,1999,8,8/8/1999,,WVI,11,OFF BAJO PT.,49.60716667,-126.8678333,1,1,,MG,"16,17,18,19","20-37,01A-36A,01-36,01-03",,,,
244,NMML,,1999,8,8/8/1999,,WVI,11,BAJO REEF,49.6,-126.85,1,2,,PJG,5,01-24,,,,
244,NMML,,1999,8,8/13/1999,,WVI,11,BARCRSTE BAY,49.4425,-126.5783333,2,2,,MG,26,28A-31A,,,,
244,NMML,N,1998,9,9/22/1998,,SVI,10,"E. of Bonilla, 2 mi E",48.55066667,-124.568,2,2,,PG,12,05-07,,,,
